SYear,Species,Age,biomass,numAge,Common_name,Func_group,Func_ID,towtime,BioPerTrawl
2013,405,1,0.3,18,White Sucker,Benthic invertivore,1,225,0.0013333333333333333
2013,511,1,0.13,349,Mimic Shiner,General invertivore,3,225,5.777777777777778e-4
2013,801,1,15.37,3167,Yellow Perch,General invertivore,3,225,0.06831111111111111
2013,803,1,1.12,94,Walleye,Piscivore,4,225,0.004977777777777778
2014,108,1,2,182,Gizzard Shad,Planktivore,2,225,0.008888888888888889
2014,132,1,9.28,856,White Perch,Benthic invertivore,1,225,0.041244444444444445
2014,133,1,0.53,57,White Bass,Piscivore,4,225,0.0023555555555555556
2014,134,1,0.52,26,Freshwater Drum,Benthic invertivore,1,225,0.002311111111111111
2014,203,1,0.03,1,Lake Whitefish,Benthic invertivore,1,225,1.3333333333333334e-4
2014,405,1,0.09,4,White Sucker,Benthic invertivore,1,225,3.9999999999999996e-4
2014,609,1,0.01,1,White Crappie,Piscivore,4,225,4.4444444444444447e-5
2014,801,1,0.81,128,Yellow Perch,General invertivore,3,225,0.0036000000000000003
2014,803,1,0.77,64,Walleye,Piscivore,4,225,0.0034222222222222223
2015,108,1,1.86,278,Gizzard Shad,Planktivore,2,235,0.007914893617021277
2015,109,1,0.9,1707,Rainbow Smelt,Planktivore,2,235,0.0038297872340425534
2015,132,1,22.09,2753,White Perch,Benthic invertivore,1,235,0.094
2015,133,1,1.13,148,White Bass,Piscivore,4,235,0.004808510638297872
2015,134,1,0.05,4,Freshwater Drum,Benthic invertivore,1,235,2.1276595744680854e-4
2015,405,1,0.01,1,White Sucker,Benthic invertivore,1,235,4.2553191489361704e-5
2015,511,1,2.42,8174,Mimic Shiner,General invertivore,3,235,0.010297872340425531
2015,607,1,0.01,1,Smallmouth Bass,Piscivore,4,235,4.2553191489361704e-5
2015,801,1,15,3043,Yellow Perch,General invertivore,3,235,0.06382978723404255
2015,803,1,0.24,24,Walleye,Piscivore,4,235,0.0010212765957446808
2015,906,1,0.12,72,Round Goby,Benthic invertivore,1,235,5.106382978723404e-4
2016,108,1,2.77,206,Gizzard Shad,Planktivore,2,225,0.012311111111111111
2016,109,1,0.012,11,Rainbow Smelt,Planktivore,2,225,5.333333333333333e-5
2016,132,1,56.15,6385,White Perch,Benthic invertivore,1,225,0.24955555555555556
2016,133,1,0.61,62,White Bass,Piscivore,4,225,0.002711111111111111
2016,134,1,0.001,2,Freshwater Drum,Benthic invertivore,1,225,4.444444444444444e-6
2016,203,1,0.03,2,Lake Whitefish,Benthic invertivore,1,225,1.3333333333333334e-4
2016,405,1,0.32,13,White Sucker,Benthic invertivore,1,225,0.0014222222222222223
2016,504,1,0.001,1,Emerald Shiner,General invertivore,3,225,4.444444444444444e-6
2016,511,1,0.311,1044,Mimic Shiner,General invertivore,3,225,0.0013822222222222222
2016,801,1,11.9,2067,Yellow Perch,General invertivore,3,225,0.05288888888888889
2017,108,1,2.77,395,Gizzard Shad,Planktivore,2,249,0.011124497991967871
2017,109,1,0.18,144,Rainbow Smelt,Planktivore,2,249,7.228915662650603e-4
2017,131,1,6.3999999999999995,2105,Trout-Perch,General invertivore,3,249,0.025702811244979917
2017,132,1,3.27,439,White Perch,Benthic invertivore,1,249,0.013132530120481928
2017,133,1,0.65,116,White Bass,Piscivore,4,249,0.0026104417670682733
2017,134,1,0.15,20,Freshwater Drum,Benthic invertivore,1,249,6.024096385542168e-4
2017,203,1,0.07,2,Lake Whitefish,Benthic invertivore,1,249,2.811244979919679e-4
2017,405,1,0.05,2,White Sucker,Benthic invertivore,1,249,2.0080321285140563e-4
2017,511,1,0.41,1321,Mimic Shiner,General invertivore,3,249,0.001646586345381526
2017,608,1,0.01,1,Largemouth Bass,Piscivore,4,249,4.0160642570281125e-5
2017,801,1,16.03,3543,Yellow Perch,General invertivore,3,249,0.06437751004016065
2018,108,1,1.4,172,Gizzard Shad,Planktivore,2,230,0.00608695652173913
2018,109,1,0.001,2,Rainbow Smelt,Planktivore,2,230,4.347826086956522e-6
2018,119,1,0.01,1,Channel Catfish,Omnivore,5,230,4.347826086956522e-5
2018,132,1,15.05,1357,White Perch,Benthic invertivore,1,230,0.06543478260869566
2018,133,1,2.22,172,White Bass,Piscivore,4,230,0.00965217391304348
2018,134,1,0.20099999999999998,18,Freshwater Drum,Benthic invertivore,1,230,8.739130434782608e-4
2018,405,1,0.24,21,White Sucker,Benthic invertivore,1,230,0.0010434782608695651
2018,511,1,0.08,307,Mimic Shiner,General invertivore,3,230,3.4782608695652176e-4
2018,801,1,18.59,3348,Yellow Perch,General invertivore,3,230,0.08082608695652174
2018,803,1,1.53,111,Walleye,Piscivore,4,230,0.0066521739130434784
2019,108,1,0.98,111,Gizzard Shad,Planktivore,2,225,0.004355555555555555
2019,109,1,0.52,1301,Rainbow Smelt,Planktivore,2,225,0.002311111111111111
2019,119,1,0.01,1,Channel Catfish,Omnivore,5,225,4.4444444444444447e-5
2019,132,1,14.3,1902,White Perch,Benthic invertivore,1,225,0.06355555555555556
2019,133,1,1.58,187,White Bass,Piscivore,4,225,0.007022222222222222
2019,134,1,0.38,51,Freshwater Drum,Benthic invertivore,1,225,0.0016888888888888889
2019,203,1,0.01,1,Lake Whitefish,Benthic invertivore,1,225,4.4444444444444447e-5
2019,405,1,0.05,4,White Sucker,Benthic invertivore,1,225,2.2222222222222223e-4
2019,508,1,0.01,1,Spottail Shiner,General invertivore,3,225,4.4444444444444447e-5
2019,510,1,0.28,872,Sand Shiner,Omnivore,5,225,0.0012444444444444445
2019,511,1,1.22,3675,Mimic Shiner,General invertivore,3,225,0.005422222222222222
2019,608,1,0.01,1,Largemouth Bass,Piscivore,4,225,4.4444444444444447e-5
2019,707,1,0.01,1,Logperch,Benthic invertivore,1,225,4.4444444444444447e-5
2019,801,1,6.99,1565,Yellow Perch,General invertivore,3,225,0.031066666666666666
2019,803,1,4.63,442,Walleye,Piscivore,4,225,0.020577777777777778
2019,906,1,0.08,63,Round Goby,Benthic invertivore,1,225,3.5555555555555557e-4
2020,108,1,0.77,72,Gizzard Shad,Planktivore,2,75,0.010266666666666667
2020,109,1,0.05,52,Rainbow Smelt,Planktivore,2,75,6.666666666666668e-4
2020,119,1,0.02,1,Channel Catfish,Omnivore,5,75,2.666666666666667e-4
2020,132,1,33.83,3927,White Perch,Benthic invertivore,1,75,0.45106666666666667
2020,133,1,0.1,12,White Bass,Piscivore,4,75,0.0013333333333333335
2020,134,1,0.05,9,Freshwater Drum,Benthic invertivore,1,75,6.666666666666668e-4
2020,801,1,9.15,2592,Yellow Perch,General invertivore,3,75,0.12200000000000001
2020,803,1,0.58,17,Walleye,Piscivore,4,75,0.0077333333333333325
2021,108,1,5.68,610,Gizzard Shad,Planktivore,2,225,0.025244444444444444
2021,109,1,0.28,518,Rainbow Smelt,Planktivore,2,225,0.0012444444444444445
2021,131,1,3.82,369,Trout-Perch,General invertivore,3,225,0.016977777777777776
2021,132,1,69.66,7730,White Perch,Benthic invertivore,1,225,0.3096
2021,133,1,0.38,45,White Bass,Piscivore,4,225,0.0016888888888888889
2021,134,1,0.28,34,Freshwater Drum,Benthic invertivore,1,225,0.0012444444444444445
2021,405,1,0.04,1,White Sucker,Benthic invertivore,1,225,1.7777777777777779e-4
2021,411,1,0.02,1,Black Redhorse,Benthic invertivore,1,225,8.888888888888889e-5
2021,605,1,0.01,1,Bluegill,General invertivore,3,225,4.4444444444444447e-5
2021,608,1,0.04,3,Largemouth Bass,Piscivore,4,225,1.7777777777777779e-4
2021,801,1,53.67,5648,Yellow Perch,General invertivore,3,225,0.23853333333333335
2021,803,1,12.46,704,Walleye,Piscivore,4,225,0.05537777777777778
1970,106,1,0.2752894299585687,102,Alewife,Planktivore,2,230,0.0011969105650372553
1970,108,1,0.00890432732683088,1,Gizzard Shad,Planktivore,2,230,3.871446663839513e-5
1970,134,1,0.03122378089512358,2,Freshwater Drum,Benthic invertivore,1,230,1.3575556910923296e-4
1971,108,1,0.8726240780294262,98,Gizzard Shad,Planktivore,2,210,0.004155352752521077
1971,134,1,0.01561189044756179,1,Freshwater Drum,Benthic invertivore,1,210,7.434233546457994e-5
1971,801,1,0.004352690340527181,1,Yellow Perch,General invertivore,3,210,2.0727096859653243e-5
1972,106,1,2.1078533803690407,781,Alewife,Planktivore,2,404,0.005217458862299605
1972,108,1,0.29384280178541905,33,Gizzard Shad,Planktivore,2,404,7.273336677856907e-4
1972,109,1,1.5579273340452038,2166,Rainbow Smelt,Planktivore,2,404,0.0038562557773396135
1972,604,1,0.8611470588235293,115,Pumpkinseed,General invertivore,3,404,0.002131552125800815
1973,106,1,0.035085907739817575,13,Alewife,Planktivore,2,170,2.063876925871622e-4
1973,108,1,0.30274712911224994,34,Gizzard Shad,Planktivore,2,170,0.0017808654653661761
1973,109,1,0.48478440588479565,674,Rainbow Smelt,Planktivore,2,170,0.0028516729757929156
1973,134,1,0.01561189044756179,1,Freshwater Drum,Benthic invertivore,1,170,9.183464969153994e-5
1973,604,1,0.5466411764705882,73,Pumpkinseed,General invertivore,3,170,0.0032155363321799304
1974,106,1,0.2887840098584985,107,Alewife,Planktivore,2,280,0.0010313714637803517
1974,108,1,0.7123461861464704,80,Gizzard Shad,Planktivore,2,280,0.00254409352195168
1974,109,1,0.036682499555080975,51,Rainbow Smelt,Planktivore,2,280,1.3100892698243206e-4
1974,134,1,0.12489512358049432,8,Freshwater Drum,Benthic invertivore,1,280,4.460540127874797e-4
1974,604,1,1.0109117647058823,135,Pumpkinseed,General invertivore,3,280,0.0036103991596638653
1975,106,1,0.07287073145962113,27,Alewife,Planktivore,2,200,3.6435365729810563e-4
1975,108,1,0.4363120390147131,49,Gizzard Shad,Planktivore,2,200,0.0021815601950735657
1975,109,1,0.1510455864032746,210,Rainbow Smelt,Planktivore,2,200,7.55227932016373e-4
1975,134,1,0.15611890447561788,10,Freshwater Drum,Benthic invertivore,1,200,7.805945223780894e-4
1975,604,1,0.83119411764705875,111,Pumpkinseed,General invertivore,3,200,0.004155970588235294
1975,801,1,2.1937559316256996,504,Yellow Perch,General invertivore,3,200,0.010968779658128498
1976,106,1,0.1241501350793545,46,Alewife,Planktivore,2,220,5.643187958152478e-4
1976,108,1,0.7479634954537939,84,Gizzard Shad,Planktivore,2,220,0.0033998340702445177
1976,109,1,0.023735735006228866,33,Rainbow Smelt,Planktivore,2,220,1.0788970457376757e-4
1976,604,1,0.41185294117647053,55,Pumpkinseed,General invertivore,3,220,0.0018720588235294116
1976,801,1,0.4744432471174628,109,Yellow Perch,General invertivore,3,220,0.0021565602141702853
1977,106,1,0.083666395379565,31,Alewife,Planktivore,2,310,2.6989159799859673e-4
1977,108,1,0.6500158948586543,73,Gizzard Shad,Planktivore,2,310,0.0020968254672859817
1977,134,1,0.4059091516366065,26,Freshwater Drum,Benthic invertivore,1,310,0.0013093843601180856
1977,604,1,0.2920411764705882,39,Pumpkinseed,General invertivore,3,310,9.420683111954458e-4
1978,134,1,0.03122378089512358,2,Freshwater Drum,Benthic invertivore,1,130,2.4018292996248907e-4
1979,134,1,0.01561189044756179,1,Freshwater Drum,Benthic invertivore,1,620,2.518046846380934e-5
1979,801,1,22.629637080400816,5199,Yellow Perch,General invertivore,3,620,0.03649941464580777
1980,109,1,0.6178483748591089,859,Rainbow Smelt,Planktivore,2,405,0.0015255515428619973
1980,604,1,0.15725294117647057,21,Pumpkinseed,General invertivore,3,405,3.882788671023965e-4
1981,106,1,0.01079566391994387,4,Alewife,Planktivore,2,126,8.567987238050691e-5
1981,109,1,0.16399235095212672,228,Rainbow Smelt,Planktivore,2,126,0.0013015265948581485
1981,801,1,0.047879593745799,11,Yellow Perch,General invertivore,3,126,3.799967757603095e-4
1982,801,1,0.008705380681054363,2,Yellow Perch,General invertivore,3,280,3.1090645289479866e-5
1983,109,1,0.03884029364655633,54,Rainbow Smelt,Planktivore,2,337,1.1525309687405438e-4
1983,801,1,0.09140649715107081,21,Yellow Perch,General invertivore,3,337,2.712358965907146e-4
1984,106,1,0.008096747939957903,3,Alewife,Planktivore,2,228,3.551205236823642e-5
1984,132,1,0.005760669036693656,1,White Perch,Benthic invertivore,1,228,2.5266092266200246e-5
1984,133,1,0.25954918032786883,30,White Bass,Piscivore,4,228,0.0011383735979292493
1984,801,1,0.03482152272421745,8,Yellow Perch,General invertivore,3,228,1.5272597686060286e-4
1985,106,1,0.07287073145962113,27,Alewife,Planktivore,2,138,5.280487786929067e-4
1985,108,1,0.03561730930732352,4,Gizzard Shad,Planktivore,2,138,2.5809644425596755e-4
1985,109,1,0.012946764548852109,18,Rainbow Smelt,Planktivore,2,138,9.38171344119718e-5
1985,132,1,0.04608535229354925,8,White Perch,Benthic invertivore,1,138,3.33951828214125e-4
1985,133,1,0.08651639344262295,10,White Bass,Piscivore,4,138,6.269303872653837e-4
1985,801,1,0.013058071021581543,3,Yellow Perch,General invertivore,3,138,9.462370305493872e-5
1986,106,1,0.024290243819873707,9,Alewife,Planktivore,2,475,5.1137355410260435e-5
1986,108,1,0.0445216366341544,5,Gizzard Shad,Planktivore,2,475,9.37297613350619e-5
1986,109,1,0.03164764667497182,44,Rainbow Smelt,Planktivore,2,475,6.662662457888805e-5
1986,119,1,0.017914285714285712,1,Channel Catfish,Omnivore,5,475,3.771428571428571e-5
1986,131,1,0.007569262937794041,2,Trout-Perch,General invertivore,3,475,1.5935290395355876e-5
1986,132,1,0.017282007110080967,3,White Perch,Benthic invertivore,1,475,3.6383172863328354e-5
1986,133,1,0.03460655737704918,4,White Bass,Piscivore,4,475,7.285591026747196e-5
1986,134,1,0.06244756179024716,4,Freshwater Drum,Benthic invertivore,1,475,1.3146855113736243e-4
1986,203,1,0.0359144893111639,2,Lake Whitefish,Benthic invertivore,1,475,7.560945118139769e-5
1986,604,1,0.02246470588235294,3,Pumpkinseed,General invertivore,3,475,4.729411764705882e-5
1986,605,1,0.01,1,Bluegill,General invertivore,3,475,2.105263157894737e-5
1986,706,1,0.019024390243902442,6,Johnny Darter,Benthic invertivore,1,475,4.0051347881899875e-5
1986,801,1,0.004352690340527181,1,Yellow Perch,General invertivore,3,475,9.16355861163617e-6
1987,106,1,0.051279403619733384,19,Alewife,Planktivore,2,744.8,6.884989744862162e-5
1987,108,1,0.08013894594147793,9,Gizzard Shad,Planktivore,2,744.8,1.0759794030810678e-4
1987,109,1,0.03596323485792252,50,Rainbow Smelt,Planktivore,2,744.8,4.8285761087436254e-5
1987,119,1,0.16122857142857142,9,Channel Catfish,Omnivore,5,744.8,2.1647230320699708e-4
1987,131,1,0.0037846314688970207,1,Trout-Perch,General invertivore,3,744.8,5.0814063760701144e-6
1987,132,1,0.09793137362379216,17,White Perch,Benthic invertivore,1,744.8,1.314868066914503e-4
1987,133,1,0.12977459016393442,15,White Bass,Piscivore,4,744.8,1.742408568259055e-4
1987,134,1,0.12489512358049432,8,Freshwater Drum,Benthic invertivore,1,744.8,1.6768947849153372e-4
1987,401,1,0.024999999999999998,1,Goldfish,Omnivore,5,744.8,3.356605800214823e-5
1987,402,1,0.828,9,Carp,Omnivore,5,744.8,0.0011117078410311492
1987,405,1,0.16596747055524397,4,White Sucker,Benthic invertivore,1,744.8,2.228349497250859e-4
1987,504,1,0.011643006263048018,11,Emerald Shiner,General invertivore,3,744.8,1.5632392941793797e-5
1987,508,1,0.043240343145271184,14,Spottail Shiner,General invertivore,3,744.8,5.8056314641878606e-5
1987,510,1,7.700770077007701e-4,2,Sand Shiner,Omnivore,5,744.8,1.033937980264192e-6
1987,513,1,0.03661538461538462,14,Bluntnose Minnow,Omnivore,5,744.8,4.9161364950838646e-5
1987,604,1,0.2246470588235294,30,Pumpkinseed,General invertivore,3,744.8,3.016206482593037e-4
1987,605,1,0.04,4,Bluegill,General invertivore,3,744.8,5.3705692803437166e-5
1987,706,1,0.015853658536585366,5,Johnny Darter,Benthic invertivore,1,744.8,2.1285792879411073e-5
1987,801,1,0.017410761362108725,4,Yellow Perch,General invertivore,3,744.8,2.337642502968411e-5
1988,106,1,0.04858048763974741,18,Alewife,Planktivore,2,665.5,7.299847879751678e-5
1988,108,1,0.053425963960985284,6,Gizzard Shad,Planktivore,2,665.5,8.027943495264505e-5
1988,109,1,0.05538338168120069,77,Rainbow Smelt,Planktivore,2,665.5,8.322070876213476e-5
1988,119,1,0.16122857142857142,9,Channel Catfish,Omnivore,5,665.5,2.4226682408500587e-4
1988,133,1,0.12112295081967213,14,White Bass,Piscivore,4,665.5,1.820029313593871e-4
1988,134,1,0.07805945223780894,5,Freshwater Drum,Benthic invertivore,1,665.5,1.1729444363307128e-4
1988,510,1,7.700770077007701e-4,2,Sand Shiner,Omnivore,5,665.5,1.1571405074391736e-6
1988,516,1,0.010937500000000001,7,Unidentified Minnow,Omnivore,5,665.5,1.6435011269722014e-5
1988,604,1,0.014976470588235292,2,Pumpkinseed,General invertivore,3,665.5,2.2504088036416668e-5
1988,605,1,0.01,1,Bluegill,General invertivore,3,665.5,1.5026296018031556e-5
1988,608,1,0.016944444444444446,1,Largemouth Bass,Piscivore,4,665.5,2.546122380833125e-5
1989,109,1,0.12730985139704573,177,Rainbow Smelt,Planktivore,2,150,8.487323426469715e-4
1989,119,1,0.10748571428571427,6,Channel Catfish,Omnivore,5,150,7.165714285714285e-4
1989,133,1,0.043258196721311475,5,White Bass,Piscivore,4,150,2.883879781420765e-4
1989,402,1,5.244,57,Carp,Omnivore,5,150,0.03496
1989,504,1,0.019052192066805848,18,Emerald Shiner,General invertivore,3,150,1.2701461377870565e-4
1989,604,1,0.007488235294117646,1,Pumpkinseed,General invertivore,3,150,4.992156862745098e-5
1989,605,1,0.01,1,Bluegill,General invertivore,3,150,6.666666666666667e-5
1990,106,1,0.051279403619733384,19,Alewife,Planktivore,2,157.5,3.2558351504592627e-4
1990,108,1,0.00890432732683088,1,Gizzard Shad,Planktivore,2,157.5,5.653541159892622e-5
1990,109,1,0.007192646971584505,10,Rainbow Smelt,Planktivore,2,157.5,4.566759981958416e-5
1990,119,1,0.017914285714285712,1,Channel Catfish,Omnivore,5,157.5,1.1374149659863944e-4
1990,133,1,0.14707786885245902,17,White Bass,Piscivore,4,157.5,9.338277387457715e-4
1990,134,1,0.07805945223780894,5,Freshwater Drum,Benthic invertivore,1,157.5,4.956155697638663e-4
1990,405,1,0.08298373527762198,2,White Sucker,Benthic invertivore,1,157.5,5.268808589055364e-4
1990,504,1,0.0021169102296450942,2,Emerald Shiner,General invertivore,3,157.5,1.3440699870762503e-5
1990,604,1,0.007488235294117646,1,Pumpkinseed,General invertivore,3,157.5,4.754435107376283e-5
1990,605,1,0.01,1,Bluegill,General invertivore,3,157.5,6.349206349206349e-5
1990,706,1,0.0475609756097561,15,Johnny Darter,Benthic invertivore,1,157.5,3.0197444831591173e-4
1991,402,1,0.644,7,Carp,Omnivore,5,148.5,0.004336700336700337
1991,604,1,0.007488235294117646,1,Pumpkinseed,General invertivore,3,148.5,5.042582689641513e-5
1992,132,1,0.005760669036693656,1,White Perch,Benthic invertivore,1,370,1.556937577484772e-5
1992,405,1,0.04149186763881099,1,White Sucker,Benthic invertivore,1,370,1.1214018280759727e-4
1992,801,1,0.013058071021581543,3,Yellow Perch,General invertivore,3,370,3.5292083842112276e-5
1993,119,1,0.035828571428571425,2,Channel Catfish,Omnivore,5,419.5,8.540779839945513e-5
1993,132,1,0.005760669036693656,1,White Perch,Benthic invertivore,1,419.5,1.3732226547541492e-5
1993,134,1,0.06244756179024716,4,Freshwater Drum,Benthic invertivore,1,419.5,1.488618874618526e-4
1993,401,1,0.024999999999999998,1,Goldfish,Omnivore,5,419.5,5.959475566150178e-5
1993,604,1,0.007488235294117646,1,Pumpkinseed,General invertivore,3,419.5,1.7850382107551004e-5
1993,706,1,0.060243902439024395,19,Johnny Darter,Benthic invertivore,1,419.5,1.4360882583796042e-4
1993,707,1,0.01,1,Logperch,Benthic invertivore,1,419.5,2.3837902264600716e-5
1993,801,1,0.008705380681054363,2,Yellow Perch,General invertivore,3,419.5,2.075180138511171e-5
1993,803,1,0.014885159010600708,1,Walleye,Piscivore,4,419.5,3.548309656877403e-5
1994,106,1,0.05667723557970532,21,Alewife,Planktivore,2,346,1.6380703924770323e-4
1994,108,1,0.00890432732683088,1,Gizzard Shad,Planktivore,2,346,2.5735050077545897e-5
1994,109,1,0.027332058492021118,38,Rainbow Smelt,Planktivore,2,346,7.899438870526334e-5
1994,119,1,0.017914285714285712,1,Channel Catfish,Omnivore,5,346,5.177539223781998e-5
1994,133,1,0.060561475409836064,7,White Bass,Piscivore,4,346,1.7503316592438169e-4
1994,134,1,0.03122378089512358,2,Freshwater Drum,Benthic invertivore,1,346,9.024214131538606e-5
1994,605,1,0.02,2,Bluegill,General invertivore,3,346,5.7803468208092484e-5
1994,801,1,0.026116142043163086,6,Yellow Perch,General invertivore,3,346,7.548017931550025e-5
1994,803,1,0.11908127208480566,8,Walleye,Piscivore,4,346,3.4416552625666374e-4
1996,108,1,0.01780865465366176,2,Gizzard Shad,Planktivore,2,306,5.819821782242405e-5
1996,109,1,0.048190734709616184,67,Rainbow Smelt,Planktivore,2,306,1.5748606114253654e-4
1996,119,1,0.07165714285714285,4,Channel Catfish,Omnivore,5,306,2.341736694677871e-4
1996,134,1,0.01561189044756179,1,Freshwater Drum,Benthic invertivore,1,306,5.10192498286333e-5
1996,510,1,0.010781078107810782,28,Sand Shiner,Omnivore,5,306,3.523228139807445e-5
1996,601,1,0.0095,1,Rock Bass,Piscivore,4,306,3.104575163398693e-5
1996,604,1,0.007488235294117646,1,Pumpkinseed,General invertivore,3,306,2.4471357170319105e-5
1996,605,1,0.02,2,Bluegill,General invertivore,3,306,6.535947712418301e-5
1996,607,1,0.022727272727272728,1,Smallmouth Bass,Piscivore,4,306,7.427213309566251e-5
